2016-5-1,2016,48,2,301.76,301.76,0,9.15,1.49,4.87,Severe (>50% Bleached),5.25781,73.16335
2016-6-2,2016,45,4,303.08,302.32,0,12.96,1.47,8.74,Severe (>50% Bleached),5.77751141,95.33685205
2016-6-2,2016,54,4,302.92,302.33,0,8.57,1.15,7.34,Severe (>50% Bleached),5.79977886,95.34604574
2016-6-3,2016,42,4,302.95,302.36,0,3.47,1.49,3.41,Severe (>50% Bleached),5.80833,95.37631
2016-6-3,2016,48,4,302.95,302.36,0,3.47,1.49,3.41,Severe (>50% Bleached),5.82573786,95.3782537
2016-5-31,2016,50,4,302.97,302.36,0,3.41,-0.36,0,Severe (>50% Bleached),5.84570498,95.37321534
2016-6-2,2016,55,4,262.15,302.165,0,6.1925,0.4725,4.345,Severe (>50% Bleached),5.85416157,95.27371142
2016-5-31,2016,52,4,262.15,302.333333333333,0,4.91333333333333,0.231666666666667,1.79166666666667,Severe (>50% Bleached),5.85724938,95.36137892
2016-6-2,2016,49,4,262.15,302.165,0,6.1925,0.4725,4.345,Severe (>50% Bleached),5.87351337,95.26466349
2016-5-31,2016,54,4,303.02,302.34,0,4.24,0.65,0,Severe (>50% Bleached),5.87618896,95.35361334
2016-6-1,2016,39,4,302.69,302.18,0,3.27,0.59,1.34,Severe (>50% Bleached),5.88145229,95.26064487
2016-6-1,2016,26,4,302.69,302.18,0,3.27,0.59,1.34,Severe (>50% Bleached),5.88345,95.24502
2016-6-1,2016,38,4,302.69,302.18,0,3.27,0.59,1.34,Severe (>50% Bleached),5.88375287,95.25490981
2016-5-31,2016,53,4,303.02,302.34,0,4.24,0.65,0,Severe (>50% Bleached),5.88836753,95.34547082
2016-6-1,2016,39,4,262.15,302.105714285714,0,7.67571428571429,0.56,5.84714285714286,Severe (>50% Bleached),5.89558,95.23759
2016-5-13,2016,56,7,300.94,301.63,0,10.03,0.67,4.7,Severe (>50% Bleached),10.073038,73.649454
2016-5-13,2016,49,15,300.94,301.63,0,10.03,0.67,4.7,Severe (>50% Bleached),10.073038,73.649454
2016-5-13,2016,59,7,300.92,301.62,0,8.62,0.38,3.25,Severe (>50% Bleached),10.08324,73.65011
2016-5-13,2016,54,15,300.92,301.62,0,8.62,0.38,3.25,Severe (>50% Bleached),10.08324,73.65011
2016-5-11,2016,44,7,300.92,301.62,0,8.62,0.38,3.25,Severe (>50% Bleached),10.08324,73.65011
2016-5-11,2016,56,15,300.92,301.62,0,8.62,0.38,3.25,Severe (>50% Bleached),10.08324,73.65011
2016-5-11,2016,39,3,300.92,301.62,0,8.62,0.38,3.25,Severe (>50% Bleached),10.091129,73.640065
2016-5-11,2016,39,7,300.87,301.61,0,7.37,0.36,3.87,Severe (>50% Bleached),10.144777,73.665633
2016-5-11,2016,57,15,300.87,301.61,0,7.37,0.36,3.87,Severe (>50% Bleached),10.144777,73.665633
2016-4-29,2016,31,7,301.51,301.6,0,3.97,1.28,0,Severe (>50% Bleached),10.556449,72.644166
2016-4-29,2016,32,15,301.51,301.6,0,3.97,1.28,0,Severe (>50% Bleached),10.556449,72.644166
2016-4-30,2016,19,15,301.51,301.6,0,3.97,1.28,0,Severe (>50% Bleached),10.576632,72.627123
2016-5-2,2016,30,7.5,301.45,301.56,0,5.91,1.39,2.36,Severe (>50% Bleached),10.849491,72.195516
2016-5-2,2016,28,16,301.45,301.56,0,5.91,1.39,2.36,Severe (>50% Bleached),10.849491,72.195516
2016-5-3,2016,33,8,301.44,301.56,0,6.09,1.68,1.15,Severe (>50% Bleached),10.917169,72.299195
2016-5-3,2016,27,15,301.44,301.56,0,6.09,1.68,1.15,Severe (>50% Bleached),10.917169,72.299195
2016-5-6,2016,40,8,301.2,301.56,0,8.01,1.1,4,Severe (>50% Bleached),11.128612,72.734578
2016-5-6,2016,43,15,301.2,301.56,0,8.01,1.1,4,Severe (>50% Bleached),11.128612,72.734578
2016-5-8,2016,45,3,301.2,301.56,0,8.01,1.1,4,Severe (>50% Bleached),11.128612,72.734578
2016-5-6,2016,41,7,301.2,301.56,0,8.01,1.1,4,Severe (>50% Bleached),11.13315,72.719498
2016-5-6,2016,48,15,301.2,301.56,0,8.01,1.1,4,Severe (>50% Bleached),11.13315,72.719498
2016-5-8,2016,33,7,301.18,301.57,0,9.26,1.42,3.28,Severe (>50% Bleached),11.207155,72.749733
2016-5-8,2016,44,15,301.18,301.57,0,9.26,1.42,3.28,Severe (>50% Bleached),11.207155,72.749733
2016-5-7,2016,29,7,301.18,301.57,0,9.26,1.42,3.28,Severe (>50% Bleached),11.213997,72.779775
2016-5-7,2016,36,15,301.18,301.57,0,9.26,1.42,3.28,Severe (>50% Bleached),11.213997,72.779775
2016-5-18,2016,35,9,301.66,301.72,0,2.06,-1.35,1.02,Severe (>50% Bleached),11.57440833,92.59399444
2016-5-19,2016,40,10,301.59,301.69,0,0,-1.71,0,Severe (>50% Bleached),11.582725,92.56810278
2016-5-16,2016,41,6,302.15,301.77,0,0,-2.53,0,Severe (>50% Bleached),11.58453611,92.57640556
2016-5-13,2016,45,14,301.55,301.65,0,10.38,2.34,6.95,Severe (>50% Bleached),12.01263333,93.08330833
2016-5-9,2016,36,10,302.03,301.75,0,6.54,2.76,4.77,Severe (>50% Bleached),12.04776389,93.00561944
2016-5-9,2016,12,16,301.84,301.68,0,5.06,2.64,3.96,Severe (>50% Bleached),12.06396667,93.05894444
2016-5-10,2016,21,12,301.78,301.62,0,3.59,2.46,3.53,Severe (>50% Bleached),12.196075,93.08474444
2016-5-7,2016,14,18,301.78,301.63,0,2.75,2.45,1.7,Moderate (11-50% Bleached),12.22348056,93.02086667
2016-9-5,2016,40,1,299.27,297.67,0,14.59,0.05,7.64,Severe (>50% Bleached),26.62734,127.859476
2016-9-5,2016,61,1,262.15,297.6875,0,13.265,0.1275,6.835,Severe (>50% Bleached),26.628729,127.861213
2016-9-4,2016,39,1,262.15,297.6875,0,13.265,0.1275,6.835,Severe (>50% Bleached),26.635598,127.865439
2016-9-6,2016,43,1,299.28,297.66,0,12.6,0.88,3.55,Severe (>50% Bleached),26.711927,127.880479
2008-1-15,2008,57.5,8.5,302.17,301.39,0,5.35,-0.76,0,Severe (>50% Bleached),-14.33,-170.5
2007-1-15,2007,82,8.5,302.17,301.39,0,2.16,-0.94,0,Severe (>50% Bleached),-14.33,-170.5
2005-2-15,2005,80,8.5,302.26,301.39,0,1.49,-0.03,0,Severe (>50% Bleached),-14.33,-170.5
